Client_ID,Balance_Limit_V1,AGE,g_F,g_M,es_Graduate,es_High School,es_Other,ms_Other,ms_Single,PAY_JULY,PAY_AUG,PAY_SEP,PAY_OCT,PAY_NOV,PAY_DEC,Paid_AMT,Due_AMT
A24271,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-17803.136599092762,-3642.0206378704456
A19471,100,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,0,0,2,0,-14938.757036197896,-124524.9122127623
A3348,1000,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,-1,0,-5512.532764535394,-181006.28465736855
A24242,300,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-16615.061335421084,-4155.512365882986
A22656,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,2,-1,-1,-1,-1,18659.424297001966,-145286.67382327555
A7917,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,2,-1,-1,-1,2,-12436.69968977705,-232943.36590686956
A26159,1500,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,14090.433891639808,-196830.33525829186
A19639,1000,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,36024.99506208835,629339.8341486051
A24978,1500,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,61511.7587511425,478044.44538467977
A13182,100,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-24723.821037445156,-160651.9613697502
A29286,1000,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,2937.612105378983,208812.61127764595
A17881,400,24,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,-2,-2,-27130.27172991956,-249248.82929049435
A14389,200,24,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-23033.281921218942,-119450.95610394215
A14164,100,24,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1,0,0,0,0,0,-17496.898313932412,-157922.39031965294
A10763,200,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-19973.541478135816,-27788.060709286387
A13517,200,56,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,2,0,0,0,0,-23724.385914397284,-119443.72036272874
A18326,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A13911,300,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-10544.591867206569,233345.0499001935
A10548,200,24,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,2,2,2,3,3,-24234.085554910896,-208008.183463831
A2688,100,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-20257.411359458478,-144087.70253067958
A4007,100,56,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2,3,3,3,3,-27907.929141885033,-244508.9863914843
A18335,100,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-19229.007095012385,-132732.00247377818
A19790,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-11110.786663837316,106360.67815803281
A25548,400,38,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,-1,-4289.11890989024,-57787.917264545555
A24366,400,38,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-12149.065246579015,-234776.29759806208
A22489,100,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1,0,0,0,-1,-1,-24539.369540331227,-242071.1172806294
A22757,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,-2,-2,-25634.42161239183,-201032.5618718403
A20928,200,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2,0,0,0,-18594.64381023183,-31146.40135182771
A8684,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-8537.486784682254,273820.0684594444
A7675,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-444.2211310911224,-225616.31639763276
A19091,200,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,-1,0,0,0,3557.00315499137,-167244.25142678924
A22155,500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,2,-1,2,0,0,-21613.737491764965,-227796.48448097354
A26572,1000,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,-1,-1,-1,-1,-1,-22404.046613764694,-244192.0403407496
A12948,500,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,2200.652969574338,323910.2256081023
A19274,400,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-20569.979606385336,-109231.59803427987
A16686,200,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,2,2,-2,-2,-21105.38959022823,-100709.87974387904
A26962,500,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-22015.961995147416,-244769.53146774505
A21148,400,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,-2,-2,-2,-2,-2,-27045.846337675615,-250718.090510356
A5648,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,0,0,0,0,0,-22087.57193432599,-81452.79516846464
A26949,200,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-17345.324611473323,19534.28383886349
A11217,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,2,0,0,-18537.37071651323,-141267.22121103623
A16056,500,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1,0,0,0,0,0,35590.8987775839,496854.73484227393
A28837,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,145845.3791548575,897933.3667089291
A7540,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-2,-2,-23339.497207528526,-199197.08129751205
A11511,100,56,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2,4,4,4,4,-27907.929141885033,-241128.8535129469
A15176,300,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,0,0,0,498.2659545739191,-201321.05885431523
A11210,1500,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,0,0,22347.030928273198,-186731.18715246872
A11525,500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-2,-2,-1,-1,-24667.80850858887,-213685.65753616576
A17236,100,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,2,2,2,2,2,-20990.053182358024,-116212.90630755045
A22380,400,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-24963.823107248616,-247385.19568549274
A13779,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,2,2,2,2,2,-21323.900379603227,-106825.55624343095
A1070,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0,0,0,0,0,-24320.136133594064,-165326.97799414248
A24692,200,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-9460.248194384674,6123.084575656748
A4084,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,-1,-1,-21492.231335723187,-244111.5253258803
A11796,1000,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,0,0,-1,105748.7774346351,40266.80828397354
A16082,300,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-17513.50873653097,170358.08406880675
A29496,1000,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-16278.678086364162,4541.828043510295
A10689,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-27907.929141885033,-238015.94795257185
A21284,200,56,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,-1,0,0,44730.85669542422,7881.161352078808
A8698,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,4059.0646414444477,612763.374903022
A8998,200,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8,7,6,5,4,3,-27907.929141885033,360061.6925252953
A21688,400,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,-2,-2,-2,-1,-1,-23229.45230323513,-247121.89809271277
A9771,300,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,2,-1,-1,-2,-2,-22376.69760695967,-241541.7528575213
A19851,400,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,10415.920146385988,610182.935092503
A4669,200,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-16148.996049444455,58137.3121788015
A10643,1000,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-2508.5560814316636,524152.4306702431
A17014,100,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-21984.77710890498,-112452.88036365494
A3498,500,56,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-2,-2,-1,-1,-2,-2,-16967.803601394608,-246618.88831499752
A2574,200,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-12824.760984220273,-43916.42465438883
A22911,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-27907.929141885033,-246065.96633471514
A10042,300,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-2,101830.14049293783,-112417.6998045507
A29550,1500,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,2,-1,0,0,0,30380.967850179357,-90216.2805943161
A7683,1000,56,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,10317.71350631498,469844.3268004172
A10170,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,2,0,0,0,-18913.57870529798,-73429.45167351427
A6476,1000,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A29332,300,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,11508.679833214357,-212213.6512663388
A24119,1500,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,478550.11052965873,1746477.3173943264
A24785,200,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,-1,2,-1,-1,-1,-11182.2880051439,-240499.6984272819
A7728,500,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-2,-2,-2,-2,-27907.929141885033,-245788.07780068007
A6826,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,-1,-1,-1,-2,-23275.4930656562,-242020.3018785164
A18736,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,2,2,2,2,2,-17370.026133617474,62563.96703002702
A3623,300,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,2,-7984.713305611377,117945.36546671765
A17628,100,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,-2,-2,-1,0,-26105.39324257601,-243455.2617858795
A26496,500,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-2,-1,-1,-22519.913433576137,-247790.8601991871
A703,500,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-20557.419519912703,-233630.30165798697
A1543,100,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,3,2,2,0,0,-23993.04773139652,-91177.94461596958
A28158,400,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,-1,-1,-1,-1,0,94539.02478777194,-27372.74629994323
A18783,400,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-2,-1,-1,-1,-22070.685700779803,-240560.91617330172
A1043,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-21103.611042836434,-229257.85854397033
A177,1000,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,18424.65709356305,898412.4041362832
A26978,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1935.1998779279766,543022.8131671675
A17329,100,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,-1,-1,2,0,0,1450.071312124954,-103932.85744757958
A11394,200,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-1470.4902846544542,-224942.68375421842
A26237,1500,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-13475.712858604858,99325.57497709845
A29980,500,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A16054,400,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1,-1,-1,0,-1,-1,6831.921921850553,-209498.63762225234
A24632,400,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-19083.231787009558,-242366.40222403017
A5260,400,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-6147.830355569514,429844.1637515423
A13695,500,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,-1,-1,-1,18497.93244116869,-99385.15341966163
A19748,500,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-11799.279545380465,-222059.726895202
A9097,1000,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,57524.41623696958,-177267.7115914384
A15489,500,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,-1,-1,-24711.45561721872,-247755.4978225441
A28759,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-19144.373101574372,-22605.09502305875
A5231,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-23147.47325811459,-144725.72875730708
A16781,500,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-18201.936715170054,-242510.36021896373
A11051,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-25825.616209341268,-249086.6927455765
A7465,300,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,-1,-1,-1,-21766.625232975108,-234838.32057872842
A16460,200,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,2,-2,-2,-2,-2,-27907.929141885033,-165173.59176337306
A1349,400,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,3427.693537511034,537398.3450029996
A11205,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,2,2,2,0,-20601.7133152243,-68112.23423245367
A9173,1000,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,-1,40967.949292381505,-107585.70724985178
A10813,300,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-17720.266358623077,-48335.94932435024
A23248,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-12433.031020109509,-72626.19220207106
A12218,200,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,2,0,0,0,-21865.608988975844,-58343.26627749127
A26061,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,2,-1,-1,-1,2,-15873.806145357377,-233067.82276782332
A15584,100,56,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,3,2,0,0,-22276.02143771174,-144774.18816630228
A1398,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-26376.982590957785,-249128.96370422377
A7048,1000,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,-1,-1,-2,-2,-2,-25849.149702137034,-247855.24568887253
A16045,200,24,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,2,2,0,-19482.97969699871,-191779.86869526128
A14573,400,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-11017.343843693272,244615.46767385356
A2146,1000,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,2,0,0,0,-1606.0080635468098,509486.30161684146
A3235,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,2,2,2,0,0,-23209.514908737703,-143721.17073214374
A11981,1000,38,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-2,-2,-2,-1,2,0,-3138.529302243986,53779.01948461113
A19677,200,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1,2,-1,-1,-1,-1,14872.780964624899,-224845.53935004753
A25479,500,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,3611.54721663902,-159175.31440901663
A15234,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,2,2,2,-11490.885110649808,221237.6415059681
A17079,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-21467.581610909645,-148245.6881300298
A5353,300,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,2,2,-1,-1,-25545.484696506024,-233339.31145951553
A23352,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-2,-1,0,0,-13971.707574699578,-228879.104630717
A25161,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,2,2,2,2,2,-17918.849331961632,-10558.007528782187
A13487,100,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2,0,0,0,0,-24496.485087151752,-196700.65896263465
A9096,500,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A25499,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-7032.046852446102,-151765.19687183385
A17436,1000,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,47076.90237413983,1678343.4528695515
A13324,200,56,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-18511.957002211533,-206867.50052243666
A26731,100,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-15250.192201850392,-115122.11560596547
A17405,400,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,-1,-1,-2959.708252396279,-178390.9181140537
A26279,200,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-23773.531739910824,-215785.02385525644
A12932,1000,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,16252.288796728575,908637.4704774055
A21623,100,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,0,-1,-19796.877952265317,-246729.21204204278
A1835,100,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,-2,-20239.66252675082,-181865.4973204093
A25896,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,300361.0851212384,1009644.0228430299
A4848,200,56,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2,2,0,0,2,-22237.690386163635,-107270.98623163883
A9841,1000,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,2,2,-2,-1,-25609.333839797095,-244456.31808344
A21863,500,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,18679.892222487877,747051.8833728045
A21722,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-18273.533535668328,26744.461269379917
A28996,300,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,0,0,2,2,2,-17355.63665039389,-538.6958752387582
A24977,1000,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,26570.407465525204,1253780.1798212568
A4216,300,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,265.8490213277071,328873.006195707
A755,400,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,2,-1,-9109.640662078626,-227173.54116352083
A9101,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-24087.932842953032,-154151.6153182546
A15715,500,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,38190.73389054254,-181407.1545440084
A14288,1000,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-17877.00633020515,228583.41101000222
A19479,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,2896.0256788547463,600841.819379798
A737,200,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,2,0,0,0,0,32061.50469302862,-18237.505975843735
A29973,500,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,-1,116324.89378500813,-37083.56398558153
A23637,1500,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-2,187063.3234003339,-70261.91174369912
A28674,500,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1804.776728159132,457814.8529263579
A19862,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,2,0,0,2,2,-17310.935325517723,29455.807916605838
A1351,300,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,-1,0,0,-1,-5521.759406666534,-166388.06501085832
A12856,1500,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,196171.9248136025,-55348.21783957039
A22796,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,23627.85356161694,410055.48458774
A22657,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,3,2,2,2,2,42450.60003875671,1572290.2246869765
A25682,100,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,2,0,0,-20721.84171287732,-157487.39609175682
A10061,100,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,-2,-2,-2,-2,-27907.929141885033,-244925.33367261008
A9138,500,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,30710.009845424054,-106553.43452237366
A18821,500,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,-1,-1,-6028.258963422557,140130.19278024236
A28072,400,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A10200,200,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-21628.399978656897,-245616.0418759
A83,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,5738.072309687516,230907.85610067658
A13601,100,38,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,5099.375456808071,-152690.4343765211
A8532,200,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-23082.52190447609,-119860.51027665872
A17897,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,3,2,0,0,0,-19763.342409149038,-1153.848606366565
A25730,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-13907.445508098843,3298.3457194754624
A735,2500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-2,-1,-1,445632.7742745208,199151.6058444094
A16319,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,-1,-1,-1,-1,-2,-11066.583643745204,-229621.16136607522
A29941,100,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,0,0,0,0,-7699.981260786606,-139775.57005544848
A6014,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-19795.854025026274,-88155.21060942188
A12944,200,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-24262.01642953735,-184566.74916503753
A2414,1000,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-1,-1,15727.567664894566,-204025.99589537308
A14259,200,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2,2,2,2,2,2,-25073.51113327632,-210924.21274114467
A25621,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-14144.13882920991,121233.43226948756
A7795,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,-2,-1,-1,-1,-1,43032.07187176096,-164753.9837929352
A24186,300,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,-2,-2,-2,-1,-1,-24846.657805378163,-253050.24535876696
A10642,300,38,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-20318.593308621384,-69329.80358617415
A10925,1000,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-3000.580560824378,665282.8329066522
A20343,500,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A26209,1000,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-1072.1706776758638,120414.86746321713
A23085,500,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,31841.772291567784,-189678.35378608882
A4229,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-2900.5522513476444,-163665.48390100047
A19827,100,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-19870.13090368318,-140440.48128921352
A9586,200,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,0,0,-1,-1,-2,-26010.09478063237,-245911.0320113727
A697,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,2,0,0,0,-17045.866563709274,-15992.061197918125
A19482,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,2,0,0,-23390.608570809145,-205461.1427642944
A4261,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-15722.181335247175,-143675.15094834732
A23169,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-14578.029989337909,76465.88823075147
A10427,1500,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-27482.995889700538,-247802.25830118076
A15682,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,-1,2,2,-1,0,-16626.725443926178,-231555.36262686268
A17381,1500,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,70438.40993852721,2223433.4267480634
A1198,100,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,-1,0,-6500.309404126413,-153125.08996036925
A15592,1500,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-2,-1,-1,0,-17347.403290829243,-236655.66782938098
A18325,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-22153.438207434123,-165990.36706866487
A7517,200,56,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A7365,400,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,0,0,0,-4950.643696436384,-214942.37087868445
